37686,Super_8,"In_1979_Ohio _several_youngsters_are_making_a_zombie_movie_with_a_Super-8_camera._In_the_midst_of_filming _the_friends_witness_a_horrifying_train_derailment_and_are_lucky_to_escape_with_their_lives._They_soon_discover_that_the_catastrophe_was_no_accident _as_a_series_of_unexplained_events_and_disappearances_soon_follows._Deputy_Jackson_Lamb _the_father_of_one_of_the_kids _searches_for_the_terrifying_truth_behind_the_crash.",504,30.137,6.767,6489
11091,Riding_in_Cars_with_Boys,"In_1965 _a_young_woman_with_dreams_of_becoming_a_writer_has_a_son_at_the_age_of_15_and_struggles_to_make_things_work_with_the_drug-addicted_father.",387,12.025,6.767,436
998846,Back_to_Black,"The_extraordinary_story_of_Amy_Winehouse’s_early_rise_to_fame_from_her_early_days_in_Camden_through_the_making_of_her_groundbreaking_album _Back_to_Black_that_catapulted_Winehouse_to_global_fame._Told_through_Amy’s_eyes_and_inspired_by_her_deeply_personal_lyrics _the_film_explores_and_embraces_the_many_layers_of_the_iconic_artist_and_the_tumultuous_love_story_at_the_center_of_one_of_the_most_legendary_albums_of_all_time.",660,51.872,6.757,338
581392,Peninsula,A_soldier_and_his_team_battle_hordes_of_post-apocalyptic_zombies_in_the_wastelands_of_the_Korean_Peninsula.,615,49.371,6.766,2319
25284,The_Last_Seduction,A_devious_femme_fatale_steals_her_husband’s_drug_money_and_hides_out_in_a_small_town_where_she_meets_the_perfect_dupe_for_her_next_scheme.,297,17.493,6.766,363
11013,Secretary,"A_young_woman _recently_released_from_a_mental_hospital _gets_a_job_as_a_secretary_to_a_demanding_lawyer _where_their_employer-employee_relationship_turns_into_a_sexual _sadomasochistic_one.",398,28.593,6.766,1588
11003,The_Wedding_Singer,"Robbie _a_local_rock_star_turned_wedding_singer _is_dumped_on_the_day_of_his_wedding._Meanwhile _waitress_Julia_finally_sets_a_wedding_date_with_her_fiancée_Glenn._When_Julia_and_Robbie_meet_and_hit_it_off _they_find_that_things_are_more_complicated_than_anybody_thought.",342,27.644,6.766,1701
10552,Cat's_Eye,"Three_short_stories_linked_by_a_stray_cat_that_roams_from_one_tale_to_the_next _in_this_creepy_triptych_that_begins_as_Dick_tries_to_quit_smoking_by_any_means_necessary._Next _we_meet_Johnny _an_adulterous_man_who's_forced_by_his_lover's_husband_onto_a_building's_hazardous_ledge._Finally _Amanda_is_threatened_by_an_evil_gnome_who_throws_suspicion_on_the_family_cat.",186,14.312,6.764,628
763329,Red_Rocket,"Finding_himself_down_and_out_in_Los_Angeles _former_porn_star_Mikey_Saber_decides_to_crawl_back_to_his_hometown_of_Texas_City _Texas _where_his_estranged_wife_and_mother-in-law_are_living._Just_as_this_dysfunctional_family_seems_to_be_making_things_work _Mikey_meets_a_young_woman_named_Strawberry_working_the_cash_register_at_a_local_doughnut_shop.",632,14.995,6.8,439
297725,The_Man_Who_Killed_Don_Quixote,"Toby _a_cynical_film_director_finds_himself_trapped_in_the_outrageous_delusions_of_an_old_Spanish_shoe-maker_who_believes_himself_to_be_Don_Quixote._In_the_course_of_their_comic_and_increasingly_surreal_adventures _Toby_is_forced_to_confront_the_tragic_repercussions_of_a_film_he_made_in_his_idealistic_youth.",589,13.132,6.765,993
256924,Danny_Collins,An_ageing_hard-living_1970s_rock_star_decides_to_change_his_life_when_he_discovers_a_40-year-old_undelivered_letter_written_to_him_by_John_Lennon.,550,18.658,6.765,507
20115,Opera,A_young_opera_singer_is_stalked_by_a_deranged_fan_bent_on_killing_the_people_associated_with_her_to_claim_her_for_himself.,218,15.152,6.8,457
6435,Practical_Magic,"Sally_and_Gillian_Owens _born_into_a_magical_family _have_mostly_avoided_witchcraft_themselves._But_when_Gillian's_vicious_boyfriend _Jimmy_Angelov _dies_unexpectedly _the_Owens_sisters_give_themselves_a_crash_course_in_hard_magic._With_policeman_Gary_Hallet_growing_suspicious _the_girls_struggle_to_resurrect_Angelov_--_and_unwittingly_inject_his_corpse_with_an_evil_spirit_that_threatens_to_end_their_family_line.",350,34.094,6.761,1465
548066,Level_16,"The_teenage_girls_of_Vestalis_Academy_are_meticulously_trained_in_the_art_of_being_“clean_girls ”_practicing_the_virtues_of_perfect_femininity._But_what_exactly_are_they_being_trained_for?_Vivien_intends_to_find_out.",586,20.11,6.764,635
401246,The_Square,A_prestigious_Stockholm_museum's_chief_art_curator_finds_himself_in_times_of_both_professional_and_personal_crisis_as_he_attempts_to_set_up_a_controversial_new_exhibit.,580,17.35,6.764,1519
278427,Family_Guy_Presents:_It's_a_Trap!,"With_the_Griffins_stuck_again_at_home_during_a_blackout _Peter_tells_the_story_of_“Star_Wars_Episode_VI:_Return_of_the_Jedi.”",498,11.087,6.764,409
253980,Marvel_One-Shot:_All_Hail_the_King,A_documentary_filmmaker_interviews_the_now-famous_Trevor_Slattery_from_behind_bars.,536,14.895,6.764,516
48175,7_and_8,"6th_January_1975 _in_an_infant_nursery_in_Palermo_(Italy) _for_a_mysterious_reason _a_male_nurse_exchanges_the_labels_of_baby_number_7_and_8._Thirty-one_years_later_Tommaso_(7)_and_Daniele_(8)_meet_each_other_by_accident.",452,6.609,6.764,645
42691,Oedipus_Rex,"In_pre-war_Italy _a_young_couple_have_a_baby_boy._The_father _however _is_jealous_of_his_son_-_and_the_scene_moves_to_antiquity _where_the_baby_is_taken_into_the_desert_to_be_killed._He_is_rescued _given_the_name_Edipo_(Oedipus) _and_brought_up_by_the_King_and_Queen_of_Corinth_as_their_son._One_day_an_oracle_informs_Edipo_that_he_is_destined_to_kill_his_father_and_marry_his_mother._Horrified _he_flees_Corinth_and_his_supposed_parents_-_only_to_get_into_a_fight_and_kill_an_older_man_on_the_road…",-28,12.471,6.764,337
10586,The_Ghost_and_the_Darkness,"Sir_Robert_Beaumont_is_behind_schedule_on_a_railroad_in_Africa._Enlisting_noted_engineer_John_Henry_Patterson_to_right_the_ship _Beaumont_expects_results._Everything_seems_great_until_the_crew_discovers_the_mutilated_corpse_of_the_project's_foreman _seemingly_killed_by_a_lion._After_several_more_attacks _Patterson_calls_in_famed_hunter_Charles_Remington _who_has_finally_met_his_match_in_the_bloodthirsty_lions.",326,26.186,6.763,993
4031,Going_Places,"Two_whimsical _aimless_thugs_harass_and_assault_women _steal _murder _and_alternately_charm _fight _or_sprint_their_way_out_of_trouble._They_take_whatever_the_bourgeoisie_holds_dear _whether_it’s_cars _peace_of_mind _or_daughters._Marie-Ange _a_jaded _passive_hairdresser _joins_them_as_lover _cook _and_mother_confessor._She’s_on_her_own_search_for_seemingly_unattainable_sexual_pleasure.",51,21.131,6.764,423
1365,Monster's_Ball,A_prison_guard_begins_a_tentative_romance_with_the_unsuspecting_widow_of_a_man_whose_execution_he_presided_over.,382,20.029,6.8,963
476669,The_King's_Man,"As_a_collection_of_history's_worst_tyrants_and_criminal_masterminds_gather_to_plot_a_war_to_wipe_out_millions _one_man_must_race_against_time_to_stop_them.",632,77.629,6.8,4409
18198,Barbie_Mariposa,"Elina _heroine_of_the_Fairytopia_films_tells_her_friend_Bibble_the_story_of_Flutterfield _a_faraway_kingdom_populated_by_fairies_with_butterfly_wings._Henna _the_evil_butterfly_fairy_has_poisoned_the_queen_of_Flutterfield_in_an_attempt_to_take_over_the_kingdom.",464,34.457,6.763,505
12160,Wyatt_Earp,"From_Wichita_to_Dodge_City _to_the_O.K._Corral_in_Tombstone _Wyatt_Earp_is_taught_that_nothing_matters_more_than_family_and_the_law._Joined_by_his_brothers_and_Doc_Holliday _Earp_wages_war_on_the_dreaded_Clanton_and_McLaury_gangs.",298,24.681,6.763,825
10711,French_Connection_II,"Popeye_Doyle_travels_to_Marseilles_to_find_Alain_Charnier _the_drug_smuggler_that_eluded_him_in_New_York.",65,8.432,6.763,407
2255,Chasing_Amy,"Holden_and_Banky_are_comic_book_artists._Everything_is_going_good_for_them_until_they_meet_Alyssa _also_a_comic_book_artist._Holden_falls_for_her _but_his_hopes_are_crushed_when_he_finds_out_she's_a_lesbian.",331,20.864,6.763,1355
325189,Teen_Beach_2,"When_characters_from_the_movie_musical_“Wet_Side_Story”_get_stuck_in_the_real_world _teens_Brady_and_Mack_must_find_a_way_to_return_them_home.",553,14.97,6.762,579
290864,Kung_Fu_Jungle,"A_martial_arts_instructor_working_at_a_police_academy_gets_imprisoned_after_killing_a_man_by_accident._But_when_a_vicious_killer_starts_targeting_martial_arts_masters _the_instructor_offers_to_help_the_police_in_return_for_his_freedom.",545,19.53,6.762,434
9374,Death_Becomes_Her,"Madeline_is_married_to_Ernest _who_was_once_arch-rival_Helen's_fiance._After_recovering_from_a_mental_breakdown _Helen_vows_to_kill_Madeline_and_steal_back_Ernest._Unfortunately_for_everyone _the_introduction_of_a_magic_potion_causes_things_to_be_a_great_deal_more_complicated_than_a_mere_murder_plot.",274,58.79,6.76,2547
9272,The_Good_Son,"A_young_boy_stays_with_his_aunt_and_uncle _and_befriends_his_cousin_who's_the_same_age._But_his_cousin_begins_showing_increasing_signs_of_psychotic_behavior.",288,28.079,6.762,924
2179,Tenacious_D_in_The_Pick_of_Destiny,"In_Venice_Beach _naive_Midwesterner_JB_bonds_with_local_slacker_KG_and_they_form_the_rock_band_Tenacious_D._Setting_out_to_become_the_world's_greatest_band_is_no_easy_feat _so_they_set_out_to_steal_what_could_be_the_answer_to_their_prayers..._a_magical_guitar_pick_housed_in_a_rock-and-roll_museum_some_300_miles_away.",449,19.842,6.765,1562
565770,Blue_Beetle,"Recent_college_grad_Jaime_Reyes_returns_home_full_of_aspirations_for_his_future _only_to_find_that_home_is_not_quite_as_he_left_it._As_he_searches_to_find_his_purpose_in_the_world _fate_intervenes_when_Jaime_unexpectedly_finds_himself_in_possession_of_an_ancient_relic_of_alien_biotechnology:_the_Scarab.",652,85.913,6.761,2516
105077,Battlestar_Galactica:_The_Plan,"When_the_initial_Cylon_attack_against_the_Twelve_Colonies_fails_to_achieve_complete_extermination_of_human_life_as_planned _twin_Number_Ones_(Cavils)_embedded_on_Galactica_and_Caprica_must_improvise_to_destroy_the_human_survivors.",484,12.347,6.8,416
38199,Unthinkable,The_government_gets_wind_of_a_plot_to_destroy_America_involving_a_trio_of_nuclear_weapons_for_which_the_whereabouts_are_unknown._It's_up_to_a_seasoned_interrogator_and_an_FBI_agent_to_find_out_exactly_where_the_nukes_are.,492,14.97,6.8,1155
15723,The_Big_Kahuna,"Three_salesmen_working_for_a_firm_that_makes_industrial_lubricants_are_waiting_in_the_company's_hospitality_suite_at_a_manufacturers'_convention_for_a_big_kahuna_named_Dick_Fuller_to_show_up _in_hopes_they_can_persuade_him_to_place_an_order_that_could_salvage_the_company's_flagging_sales.",363,17.692,6.761,347
11507,Body_Double,"After_losing_an_acting_role_and_his_girlfriend _Jake_Scully_finally_catches_a_break:_he_gets_offered_a_gig_house-sitting_in_the_Hollywood_Hills._While_peering_through_the_beautiful_home's_telescope_one_night _he_spies_a_gorgeous_woman_dancing_in_her_window._But_when_he_witnesses_the_girl's_murder _it_leads_Scully_through_the_netherworld_of_the_adult_entertainment_industry_on_a_search_for_answers—with_porn_actress_Holly_Body_as_his_guide.",180,20.396,6.8,765
11497,All_Dogs_Go_to_Heaven,"When_a_casino-owning_dog_named_Charlie_is_murdered_by_his_rival_Carface _he_finds_himself_in_Heaven_basically_by_default_since_all_dogs_go_to_heaven._However _since_he_wants_to_get_back_at_his_killer _he_cons_his_way_back_to_the_living_with_the_warning_that_doing_that_damns_him_to_Hell._Once_back _he_teams_with_his_old_partner _Itchy _to_prep_his_retaliation._He_also_stumbles_onto_an_orphan_girl_who_can_talk_to_the_animals _thus_allowing_him_to_get_the_inside_info_on_the_races_to_ensure_his_wins_to_finance_his_plans._However _all_the_while _he_is_still_haunted_by_nightmares_of_what's_waiting_for_him_on_the_other_side_unless_he_can_prove_that_he_is_worthy_of_Heaven_again.",242,31.785,6.761,1004
9031,I'm_for_the_Hippopotamus,"In_Africa _Slim_and_Tom_don't_like_it_when_a_German_tyrant_starts_selling_all_of_the_African_wildlife_to_Canadian_zoos._Slim_and_Tom_must_teach_this_guy_a_lesson_by_beating_the_hell_out_of_him_and_his_gang.",120,15.326,6.761,459
1870,Fantomas_Unleashed,"In_the_second_episode_of_the_trilogy_Fantômas_kidnaps_distinguished_scientist_professor_Marchand_with_the_aim_to_develop_a_super_weapon_that_will_enable_him_to_menace_the_world._Fantômas_is_also_planning_to_abduct_a_second_scientist _professor_Lefebvre.",-49,19.337,6.761,502
14635,The_Rookie,"Jim_Morris_never_made_it_out_of_the_minor_leagues_before_a_shoulder_injury_ended_his_pitching_career_twelve_years_ago._Now_a_married-with-children_high-school_chemistry_teacher_and_baseball_coach_in_Texas _Jim's_team_makes_a_deal_with_him:_if_they_win_the_district_championship _Jim_will_try_out_with_a_major-league_organization._The_bet_proves_incentive_enough_for_the_team _and_they_go_from_worst_to_first _making_it_to_state_for_the_first_time_in_the_history_of_the_school._Jim _forced_to_live_up_to_his_end_of_the_deal _is_nearly_laughed_off_the_try-out_field--until_he_gets_onto_the_mound _where_he_confounds_the_scouts_(and_himself)_by_clocking_successive_98_mph_fastballs _good_enough_for_a_minor-league_contract_with_the_Tampa_Bay_Devil_Rays._Jim's_still_got_a_lot_of_pitches_to_throw_before_he_makes_it_to_The_Show _but_with_his_big-league_dreams_revived _there's_no_telling_where_he_could_go.",392,25.497,6.76,435
11259,Far_and_Away,"A_young_man_leaves_Ireland_with_his_landlord's_daughter_after_some_trouble_with_her_father _and_they_dream_of_owning_land_at_the_big_giveaway_in_Oklahoma_ca._1893._When_they_get_to_the_new_land _they_find_jobs_and_begin_saving_money._The_man_becomes_a_local_barehands_boxer _and_rides_in_glory_until_he_is_beaten _then_his_employers_steal_all_the_couple's_money_and_they_must_fight_off_starvation_in_the_winter _and_try_to_keep_their_dream_of_owning_land_alive._Meanwhile _the_woman's_parents_find_out_where_she_has_gone_and_have_come_to_America_to_find_her_and_take_her_back.",272,17.849,6.76,1167
11253,Hellboy_II:_The_Golden_Army,"Hellboy _his_pyrokinetic_girlfriend _Liz _and_aquatic_empath _Abe_Sapien _face_their_biggest_battle_when_an_underworld_elven_prince_plans_to_reclaim_Earth_for_his_magical_kindred._Tired_of_living_in_the_shadow_of_humans _Prince_Nuada_tries_to_awaken_an ancient_force_of_killing_machines _the_all-powerful_Golden_Army _to_clear_the_way_for_fantasy_creatures_to_roam_free._Only_Hellboy_can_stop_the_dark_prince_and_prevent_humanity's_annihilation.",469,36.59,6.76,5078
2293,Mallrats,"Both_dumped_by_their_girlfriends _two_best_friends_seek_refuge_in_the_local_mall._Eventually _they_decide_to_try_and_win_back_their_significant_others_and_take_care_of_their_respective_nemeses.",314,21.386,6.76,1209
381262,In_Her_Name,"In_1982 _André_Bamberski_learns_about_the_death_of_his_14_year-old_daughter _Kalinka _while_she_was_on_vacation_with_her_mother_and_stepfather_in_Germany._Convinced_that_Kalinka’s_death_was_not_an_accident _Bamberski_begins_to_investigate._A_botched_autopsy_report_raises_his_suspicions_and_leads_him_to_accuse_Kalinka’s_stepfather _Dr_Dieter_Krombach _as_the_murderer.",0,21.386,6.76,1209
381262,,,0,21.386,6.76,1209
231176,Sun_in_Buckets,The_story_of_a_father_and_a_son._An_on_the_road_trip_from_South_to_North.,533,9.626,6.759,1643
51052,Arthur_Christmas,"Each_Christmas _Santa_and_his_vast_army_of_highly_trained_elves_produce_gifts_and_distribute_them_around_the_world_in_one_night._However _when_one_of_600_million_children_to_receive_a_gift_from_Santa_on_Christmas_Eve_is_missed _it_is_deemed_‘acceptable’_to_all_but_one—Arthur._Arthur_Claus_is_Santa’s_misfit_son_who_executes_an_unauthorised_rookie_mission_to_get_the_last_present_half_way_around_the_globe_before_dawn_on_Christmas_morning.",509,14.88,6.759,1430
239566,Get_on_Up,A_chronicle_of_James_Brown's_rise_from_extreme_poverty_to_become_one_of_the_most_influential_musicians_in_history.,542,15.909,6.758,505
11622,Blast_from_the_Past,"Following_a_bomb_scare_in_the_1960s_that_locked_the_Webers_into_their_bomb_shelter_for_35_years _Adam_now_ventures_forth_into_Los_Angeles_to_obtain_food_and_supplies_for_his_family _and_a_non-mutant_wife_for_himself.",354,29.305,6.8,1063
9326,Romancing_the_Stone,"Though_she_can_spin_wild_tales_of_passionate_romance _novelist_Joan_Wilder_has_no_life_of_her_own._Then_one_day_adventure_comes_her_way_in_the_form_of_a_mysterious_package._It_turns_out_that_the_parcel_is_the_ransom_she'll_need_to_free_her_abducted_sister _so_Joan_flies_to_South_America_to_hand_it_over._But_she_gets_on_the_wrong_bus_and_winds_up_hopelessly_stranded_in_the_jungle.",173,25.487,6.758,1774
245698,Pawn_Sacrifice,American_chess_champion_Bobby_Fischer_prepares_for_a_legendary_match-up_against_Russian_Boris_Spassky.,556,20.755,6.758,926
205775,In_the_Heart_of_the_Sea,"In_the_winter_of_1820 _the_New_England_whaling_ship_Essex_is_assaulted_by_something_no_one_could_believe—a_whale_of_mammoth_size_and_will _and_an_almost_human_sense_of_vengeance.",559,25.947,6.757,4041
8871,How_the_Grinch_Stole_Christmas,The_Grinch_decides_to_rob_Whoville_of_Christmas_-_but_a_dash_of_kindness_from_little_Cindy_Lou_Who_and_her_family_may_be_enough_to_melt_his_heart...,375,51.353,6.757,7290
390734,Kingsglaive:_Final_Fantasy_XV,"The_magical_kingdom_of_Lucis_is_home_to_the_world’s_last_remaining_Crystal _and_the_menacing_empire_of_Niflheim_is_determined_to_steal_it._King_Regis_of_Lucis_commands_an_elite_force_of_soldiers_called_the_Kingsglaive._Wielding_their_king’s_magic _they_fight_to_protect_Lucis._As_the_overwhelming_military_might_of_the_empire_bears_down _King_Regis_is_faced_with_an_impossible_ultimatum_–_to_marry_his_son _Prince_Noctis_to_Princess_Lunafreya_of_Tenebrae _captive_of_Niflheim _and_surrender_his_lands_to_Niflheim_rule.__Although_the_king_concedes _it_becomes_clear_that_the_empire_will_stop_at_nothing_to_achieve_their_devious_goals _with_only_the_Kingsglaive_standing_between_them_and_world_domination.",566,32.646,6.8,680
1978,Stage_Fright,A_struggling_actress_tries_to_help_a_friend_prove_his_innocence_when_he's_accused_of_murdering_the_husband_of_a_high-society_entertainer.,-241,17.748,6.8,315
345887,The_Equalizer_2,"Robert_McCall _who_serves_an_unflinching_justice_for_the_exploited_and_oppressed _embarks_on_a_relentless _globe-trotting_quest_for_vengeance_when_his_former_partner_is_murdered.",591,69.586,6.8,5228
38050,The_Adjustment_Bureau,"A_man_glimpses_the_future_Fate_has_planned_for_him_–_and_chooses_to_fight_for_his_own_destiny._Battling_the_powerful_Adjustment_Bureau_across _under_and_through_the_streets_of_New_York _he_risks_his_destined_greatness_to_be_with_the_only_woman_he's_ever_loved.",501,26.426,6.755,4448
9789,My_Brother_Is_an_Only_Child,"Accio_and_Manrico_are_siblings_from_a_working-class_family_in_1960s_Italy:_older_Manrico_is_handsome _charismatic _and_loved_by_all _while_younger_Accio_is_sulky _hot-headed _and_treats_life_as_a_battleground_—_much_to_his_parents'_chagrin._After_the_former_is_drawn_into_left-wing_politics _Accio_joins_the_fascists_out_of_spite _but_his_flimsy_beliefs_are_put_to_test_when_he_falls_for_Manrico's_like-minded_girlfriend.",453,12,6.8,387
8456,Never_Back_Down,"Jake _full_of_anger_after_his_father's_death _is_just_starting_to_find_a_place_for_himself_at_his_new_Orlando_high_school_-_until_Ryan _head_of_an_underground_MMA_fight_club _picks_Jake_out_as_a_prime_opponent._After_being_trounced_by_Ryan_in_front_of_the_entire_school _Jake_begins_training_under_the_firm _moral_guidance_of_a_MMA_master _where_he_learns_how_to_fight..._and_how_to_avoid_a_fight._But_it_becomes_obvious_that_a_rematch_will_be_inevitable_if_Jake_wants_to_stop_Ryan_and_his_bullying _once_and_for_all.",464,41.633,6.755,2257
419639,The_Thinning,"In_a_post-apocalyptic_future_where_population_control_is_dictated_by_a_high-school_aptitude_test _two_students_discover_the_test_is_smoke_and_mirrors_hiding_a_larger_conspiracy.",569,12.531,6.754,350
9763,Goal!,"Like_millions_of_kids_around_the_world _Santiago_harbors_the_dream_of_being_a_professional_footballer..._However _living_in_the_Barrios_section_of_Los_Angeles _he_thinks_it_is_only_that--a_dream._Until_one_day_an_extraordinary_turn_of_events_has_him_trying_out_for_Premiership_club_Newcastle_United.",435,17.233,6.8,1093
8489,Ali,"In_1964 _a_brash _new_pro_boxer _fresh_from_his_Olympic_gold_medal_victory _explodes_onto_the_scene:_Cassius_Clay._Bold_and_outspoken _he_cuts_an_entirely_new_image_for_African_Americans_in_sport_with_his_proud_public_self-confidence_and_his_unapologetic_belief_that_he_is_the_greatest_boxer_of_all_time._Yet_at_the_top_of_his_game _both_Ali's_personal_and_professional_lives_face_the_ultimate_test.",388,21.549,6.754,1681
8292,Four_Brothers,Four_adopted_brothers_return_to_their_Detroit_hometown_when_their_mother_is_murdered_and_vow_to_exact_revenge_on_the_killers.,433,23.624,6.754,2069
4271,Life_Is_a_Long_Quiet_River,"Two_babies_are_switched_at_birth._When_the_mistake_is_discovered_12_years_later _it_leads_to_complications_in_the_lives_of_both_families._One_family_is_affluent _with_dutiful_and_(apparently)_contented_children._The_other_family_is_poor _with_rambunctious_(even_delinquent)_children _often_hungry _but_with_lots_of_laughter_in_the_house.",220,7.992,6.8,410
811592,One_Shot,"An_elite_squad_of_Navy_SEALs _on_a_covert_mission_to_transport_a_prisoner_off_a_CIA_black_site_island_prison _are_trapped_when_insurgents_attack_while_trying_to_rescue_the_same_prisoner.",631,22.194,6.753,842
500682,The_Highwaymen,"In_1934 _Frank_Hamer_and_Manny_Gault _two_former_Texas_Rangers _are_commissioned_to_put_an_end_to_the_wave_of_vicious_crimes_perpetrated_by_Bonnie_Parker_and_Clyde_Barrow _a_notorious_duo_of_infamous_robbers_and_cold-blooded_killers_who_nevertheless_are_worshiped_by_the_public.",599,23.389,6.753,1985
377799,One_Man_and_his_Cow,An_Algerian_man's_life-long_dream_finally_comes_true_when_he_receives_an_invitation_to_take_his_cow_Jacqueline_to_the_Paris_International_Agriculture_Fair.,561,7.961,6.753,334
9763,Goal!,"Like_millions_of_kids_around_the_world _Santiago_harbors_the_dream_of_being_a_professional_footballer..._However _living_in_the_Barrios_section_of_Los_Angeles _he_thinks_it_is_only_that--a_dream._Until_one_day_an_extraordinary_turn_of_events_has_him_trying_out_for_Premiership_club_Newcastle_United.",435,17.233,6.753,1093
1212073,Sixty_Minutes,"Desperate_to_keep_custody_of_his_daughter _a_mixed_martial_arts_fighter_abandons_a_big_match_and_races_across_Berlin_to_attend_her_birthday_party.",658,74.976,6.752,543
539892,Freaks,"Kept_locked_inside_the_house_by_her_father _7-year-old_Chloe_lives_in_fear_and_fascination_of_the_outside_world _where_Abnormals_create_a_constant_threat—or_so_she_believes._When_a_mysterious_stranger_offers_her_a_glimpse_of_what's_really_happening_outside _Chloe_soon_finds_that_while_the_truth_isn't_so_simple _the_danger_is_very_real.",605,19.502,6.8,1114
18095,Dragon_Ball_GT:_A_Hero's_Legacy,"Son_Goku_Jr._is_the_great-great-great-great-grandson_of_the_legendary_martial_artist_Son_Goku._However _unlike_his_predecessor_he's_not_a_brave_fighter._He's_constantly_picked_on_by_school_bullies _his_grandmother_Pan_sees_this_and_she's_worried _but_even_though_Goku_Jr._is_not_a_strong_and_powerful_Saiyan _he_has_a_kind_heart _and_Pan_loves_him._When_Pan_gets_sick_Goku_Jr._realizes_he_must_do_something_if_he_doesn't_want_to_lose_Pan._Then_he_will_remember_about_the_legends_of_the_Dragon_Balls._It_was_told_they_granted_a_wish_to_the_bearer _Goku_Jr._needs_a_magical_wish_more_than_ever.",331,47.938,6.8,326
8355,Ice_Age:_Dawn_of_the_Dinosaurs,"Times_are_changing_for_Manny_the_moody_mammoth _Sid_the_motor_mouthed_sloth_and_Diego_the_crafty_saber-toothed_tiger._Life_heats_up_for_our_heroes_when_they_meet_some_new_and_none-too-friendly_neighbors_–_the_mighty_dinosaurs.",480,67.515,6.752,8181
1172675,The_Swan,"Two_large _ignorant_bullies_ruthlessly_pursue_a_small _brilliant_boy_in_this_young_adult_Roald_Dahl_short_story.",654,19.82,6.751,359
538225,Deadwood:_The_Movie,"Follow_the_10-year_reunion_of_the_Deadwood_camp_to_celebrate_South_Dakota's_statehood._Former_rivalries_are_reignited _alliances_are_tested_and_old_wounds_are_reopened _as_all_are_left_to_navigate_the_inevitable_changes_that_modernity_and_time_have_wrought.",601,14.219,6.751,371
509598,Mr._Jones,"In_1933 _Welsh_journalist_Gareth_Jones_travels_to_Ukraine _where_he_experiences_the_horrors_of_a_famine._Everywhere_he_goes_he_meets_henchmen_of_the_Soviet_secret_service_who_are_determined_to_prevent_news_about_the_catastrophe_from_getting_out._Stalin’s_forced_collectivisation_of_agriculture_has_resulted_in_misery_and_ruin—the_policy_is_tantamount_to_mass_murder.",605,14.895,6.8,388
352161,The_Clan,"In_Argentina _between_1982_and_1985 _the_Puccios _a_well-established_family_of_San_Isidro _an_upper-class_suburb_of_Buenos_Aires _kidnap_several_people_and_hold_them_as_hostages_for_a_ransom.",555,7.889,6.751,405
174733,Metro,"Terror_strikes_the_underground_train_system_in_Moscow_in_the_form_of_a_flood_from_a_collapsed_tunnel._The_film_follows_a_diverse_group_of_Moscow_citizens_who_find_themselves_trapped_in_the_city’s_underground_rail_network _their_train_derailed_and_virtually_crushed_after_an_aging_tunnel_collapses._Amongst_this_band_of_survivors_is_softly_spoken_surgeon_Andrey_(Sergei_Puskepalis) _whose_wife_is_having_an_affair_with_the_conceited_businessman_Vlad_(Anatoly_Beliy)._Fate_brings_these_two_men_together_on_the_same_doomed_train _but_there_is_little_time_to_resolve_their_differences _as_the_tunnel_begins_to_quickly_fill_with_water _forcing_them_to_work_together_with_the_others_and_find_a_way_back_to_the_surface.",525,17.763,6.751,337
464502,Acrimony,"Faithful_wife_Melinda _who_is_tired_of_standing_by_her_devious_husband_Robert _is_enraged_when_it_becomes_clear_she_has_been_betrayed._That's_when_she_lost_it _and_now_she_cannot_let_it_go.",587,14.446,6.75,375
14924,Sid_and_Nancy,"January_1978._After_their_success_in_England _the_punk_rock_band_Sex_Pistols_venture_out_on_their_tour_of_the_southern_United_States._Temperamental_bassist_Sid_Vicious_is_forced_by_his_band_mates_to_travel_without_his_troubled_girlfriend _Nancy_Spungen _who_will_meet_him_in_New_York._When_the_band_breaks_up_and_Sid_begins_his_solo_career_in_a_hostile_city _the_turbulent_couple_definitely_falls_into_the_depths_of_drug_addiction.",203,23.646,6.737,490
1701,Con_Air,"Newly-paroled_former_US_Army_ranger_Cameron_Poe_is_headed_back_to_his_wife _but_must_fly_home_aboard_a_prison_transport_flight_dubbed_Jailbird_taking_the_“worst_of_the_worst”_prisoners _a_group_described_as_“pure_predators” _to_a_new_super-prison._Poe_faces_impossible_odds_when_the_transport_plane_is_skyjacked_mid-flight_by_the_most_vicious_criminals_in_the_country_led_by_the_mastermind_—_genius_serial_killer_Cyrus_The_Virus_Grissom _and_backed_by_black_militant_Diamond_Dog_and_psychopath_Billy_Bedlam.",333,50.108,6.75,4097
416194,The_Quake,"A_geologist_races_against_time_to_save_his_estranged_wife_and_two_children_when_a_devastating_earthquake_strikes_Oslo _Norway.",592,24.607,6.749,736
10096,13_Going_on_30,"A_girl_who's_sick_of_the_social_strictures_of_junior_high_is_transformed_into_a_grownup_overnight._In_this_feel-good_fairy_tale _teenager_Jenna_wants_a_boyfriend _and_when_she's_unable_to_find_one _she_fantasizes_about_being_a_well-adjusted_adult._Suddenly _her_secret_desire_becomes_a_reality _and_she_is_transformed_into_a_30-year-old _but_adulthood _with_its_own_set_of_male-female_challenges _isn't_as_easy_as_it_looks.",417,41.645,6.749,5045
